ilkid,position,year,firstname,lastname,team,Season #,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
AINGEDA01,2,1988,Danny,Ainge,TOT,7,N,73,2377,1281,71,184,255,402,93,8,145,186,1051,480,240,205,305,116
AINGEDA01,2,1989,Danny,Ainge,SAC,8,N,75,2727,1342,69,257,326,453,113,18,185,238,1154,506,267,222,289,108
AINGEDA01,2,1990,Danny,Ainge,POR,9,N,80,1710,890,45,160,205,285,63,13,100,195,714,337,138,114,251,102
ALLENLU01,2,1976,Lucius,Allen,LAL,7,N,78,2482,1139,58,193,251,405,116,19,0,183,1035,472,252,195,0,0
ALLENLU01,2,1977,Lucius,Allen,KCK,8,N,77,2147,920,66,163,229,360,93,28,217,180,846,373,220,174,0,0
ALLENLU01,2,1978,Lucius,Allen,KCK,9,N,31,413,157,14,32,46,44,21,6,30,52,174,69,33,19,0,0
ALLENRA02,2,2003,Ray,Allen,SEA,7,N,56,2152,1287,69,217,286,268,71,11,156,132,1017,447,271,245,378,148
ALLENRA02,2,2004,Ray,Allen,SEA,8,N,78,3065,1867,79,268,347,289,84,5,171,167,1494,640,428,378,556,209
ALLENRA02,2,2005,Ray,Allen,SEA,9,N,78,3023,1955,71,261,332,286,105,16,188,151,1500,681,359,324,653,269
ALSTORA01,2,2006,Rafer,Alston,HOU,7,N,82,3037,1085,29,253,282,444,129,10,170,195,1019,382,177,130,528,191
ALSTORA01,2,2007,Rafer,Alston,HOU,8,N,74,2527,969,28,232,260,392,98,18,160,139,924,364,137,98,407,143
ALSTORA01,2,2008,Rafer,Alston,TOT,9,N,77,2446,900,33,194,227,406,108,10,140,135,820,316,208,156,331,112
ANDERCA01,0,1994,Cadillac,Anderson,ATL,7,N,51,622,148,62,126,188,17,23,32,32,103,104,57,71,34,0,0
ANDERCA01,0,1995,Cadillac,Anderson,SAS,8,N,46,344,54,29,71,100,10,9,24,22,66,47,24,25,6,1,0
ANDERCA01,0,1996,Cadillac,Anderson,SAS,9,N,82,1659,322,157,291,448,34,63,67,73,225,262,130,93,62,1,0
ANDERDE01,2,2004,Derek,Anderson,POR,7,N,47,1239,432,25,103,128,143,36,4,70,89,391,152,87,70,151,58
ANDERDE01,2,2005,Derek,Anderson,TOT,8,N,43,1048,349,21,122,143,101,23,6,54,98,303,108,111,93,134,40
ANDERDE01,2,2006,Derek,Anderson,CHR,9,N,50,1190,399,29,84,113,133,52,7,56,115,294,126,106,93,152,54
ANDERKE02,2,1998,Kenny,Anderson,BOS,7,N,34,1010,412,24,79,103,193,33,2,71,78,357,161,101,84,24,6
ANDERKE02,2,1999,Kenny,Anderson,BOS,8,N,82,2593,1149,55,170,225,420,139,8,130,230,986,434,253,196,220,85
ANDERKE02,2,2000,Kenny,Anderson,BOS,9,N,33,849,246,16,57,73,134,44,2,52,62,227,88,71,59,33,11
ANDERNI01,2,1996,Nick,Anderson,ORL,7,N,63,2163,757,66,238,304,182,120,32,86,160,725,288,94,38,405,143
ANDERNI01,2,1997,Nick,Anderson,ORL,8,N,58,1701,890,98,199,297,119,72,23,85,98,754,343,199,127,214,77
ANDERNI01,2,1998,Nick,Anderson,ORL,9,N,47,1581,701,51,226,277,91,64,15,83,72,640,253,162,99,277,96
ANDERRO01,0,1991,Ron,Anderson,PHI,7,N,82,2432,1123,96,182,278,135,86,11,109,128,1008,469,163,143,127,42
ANDERRO01,0,1992,Ron,Anderson,PHI,8,N,69,1263,561,62,122,184,93,31,5,63,75,544,225,89,72,120,39
ANDERRO01,0,1993,Ron,Anderson,TOT,9,N,21,356,96,16,37,53,17,8,3,10,16,86,35,23,19,26,7
ANDERSH01,2,2003,Shandon,Anderson,NYK,7,N,80,1974,635,53,169,222,122,68,17,118,182,564,238,161,123,128,36
ANDERSH01,2,2004,Shandon,Anderson,TOT,8,N,66,1171,255,41,150,191,70,40,14,50,138,217,98,66,54,29,5
ANDERSH01,2,2005,Shandon,Anderson,MIA,9,N,48,640,126,18,63,81,30,17,6,24,75,126,54,18,13,19,5
ANTHOGR01,2,1998,Greg,Anthony,POR,7,N,50,806,319,14,49,63,100,66,3,55,75,251,104,89,62,125,49
ANTHOGR01,2,1999,Greg,Anthony,POR,8,N,82,1548,514,17,116,133,208,59,9,85,143,416,169,114,88,233,88
ANTHOGR01,2,2000,Greg,Anthony,POR,9,N,58,856,282,21,40,61,82,40,3,43,63,253,97,35,23,159,65
ARMSTBJ01,2,1996,B.j.,Armstrong,GSW,7,N,49,1020,389,7,67,74,126,25,2,53,56,327,148,79,68,90,25
ARMSTBJ01,2,1997,B.j.,Armstrong,TOT,8,N,66,831,261,16,60,76,150,29,0,42,74,213,105,50,42,35,9
ARMSTBJ01,2,1998,B.j.,Armstrong,TOT,9,N,32,358,105,2,37,39,61,12,0,25,31,88,40,21,18,15,7
ARMSTDA01,2,2001,Darrell,Armstrong,ORL,7,N,82,2731,1015,83,236,319,453,157,10,175,166,827,347,205,182,398,139
ARMSTDA01,2,2002,Darrell,Armstrong,ORL,8,N,82,2350,769,91,204,295,323,135,13,160,167,643,263,188,165,232,78
ARMSTDA01,2,2003,Darrell,Armstrong,NOH,9,N,79,2247,840,63,163,226,311,133,16,155,148,736,291,144,123,429,135
ARTESRO01,0,2006,Ron,Artest,SAC,7,N,70,2642,1316,102,352,454,235,149,43,146,205,1040,458,415,307,260,93
ARTESRO01,0,2007,Ron,Artest,SAC,8,N,57,2168,1166,101,226,327,199,134,38,147,159,962,435,295,212,221,84
ARTESRO01,0,2008,Ron,Artest,HOU,9,N,69,2453,1181,65,294,359,229,105,24,140,155,1037,416,262,196,383,153
ASKEWVI01,2,1994,Vincent,Askew,SEA,7,N,71,1721,703,65,116,181,176,49,13,85,191,504,248,238,176,94,31
ASKEWVI01,2,1995,Vincent,Askew,SEA,8,N,69,1725,584,65,153,218,163,47,15,96,178,436,215,163,125,86,29
ASKEWVI01,2,1996,Vincent,Askew,TOT,9,N,43,838,239,25,73,98,90,17,6,46,123,186,81,88,70,24,7
ATKINCH01,2,2006,Chucky,Atkins,MEM,7,N,75,2065,988,18,121,139,346,50,4,127,136,715,310,311,252,306,116
ATKINCH01,2,2007,Chucky,Atkins,DEN,8,N,24,350,113,3,28,31,47,9,1,10,27,122,42,9,4,79,25
ATKINCH01,2,2008,Chucky,Atkins,TOT,9,N,33,415,98,5,19,24,59,10,2,23,27,113,34,16,15,57,15
AUGMOST01,2,1998,Stacey,Augmon,POR,7,N,48,874,208,47,78,125,58,57,18,30,81,174,78,76,52,2,0
AUGMOST01,2,1999,Stacey,Augmon,POR,8,N,59,692,203,42,74,116,53,27,11,38,69,175,83,55,37,2,0
AUGMOST01,2,2000,Stacey,Augmon,POR,9,N,66,1182,311,60,99,159,98,48,21,48,105,266,127,87,57,4,0
AUSTIIS01,1,1998,Isaac,Austin,ORL,7,N,49,1259,477,83,154,237,89,47,35,114,125,453,185,157,105,7,2
AUSTIIS01,1,1999,Isaac,Austin,WAS,8,N,59,1173,397,64,218,282,74,17,38,107,128,352,151,137,94,4,1
AUSTIIS01,1,2000,Isaac,Austin,VAN,9,N,52,845,226,50,172,222,58,20,23,54,94,270,96,40,28,24,6
AWTREDE01,1,1977,Dennis,Awtrey,PHO,7,N,81,1623,293,97,205,302,163,19,25,127,153,264,112,109,69,0,0
AWTREDE01,1,1978,Dennis,Awtrey,TOT,8,N,63,746,129,42,109,151,69,16,13,52,106,107,44,56,41,0,0
AWTREDE01,1,1979,Dennis,Awtrey,CHI,9,N,26,560,86,29,86,115,40,12,15,27,66,60,27,50,32,0,0
BAILETH01,0,1990,Thurl,Bailey,UTA,7,N,82,2486,1017,101,306,407,124,53,91,130,160,872,399,271,219,3,0
BAILETH01,0,1991,Thurl,Bailey,TOT,8,N,84,2104,951,122,363,485,78,35,117,108,160,836,368,270,215,2,0
BAILETH01,0,1992,Thurl,Bailey,MIN,9,N,70,1276,525,53,162,215,61,20,47,60,88,446,203,142,119,0,0
BAKERVI01,0,2000,Vin,Baker,SEA,7,N,76,2129,927,179,251,430,90,38,73,158,264,822,347,321,232,16,1
BAKERVI01,0,2001,Vin,Baker,SEA,8,N,55,1711,774,168,182,350,72,22,36,127,197,649,315,226,143,8,1
BAKERVI01,0,2002,Vin,Baker,BOS,9,N,52,942,270,90,108,198,29,22,30,61,146,207,99,107,72,4,0
BALLAGR01,0,1984,Greg,Ballard,WA1,7,N,82,2664,1072,150,381,531,208,100,33,106,221,978,469,151,120,46,14
BALLAGR01,0,1985,Greg,Ballard,GSW,8,N,75,1792,662,132,285,417,83,65,8,54,174,570,272,126,101,35,17
BALLAGR01,0,1986,Greg,Ballard,GSW,9,N,82,1579,579,99,241,340,108,50,15,70,167,564,248,91,68,40,15
BARKLCH01,0,1991,Charles,Barkley,PHI,7,N,75,2881,1730,271,559,830,308,136,44,235,196,1126,622,653,454,137,32
BARKLCH01,0,1992,Charles,Barkley,PHO,8,N,76,2859,1944,237,691,928,385,119,74,233,196,1376,716,582,445,220,67
BARKLCH01,0,1993,Charles,Barkley,PHO,9,N,65,2298,1402,198,529,727,296,101,37,206,160,1046,518,452,318,178,48
BARNEJI02,2,1973,Jim,Barnett,GSW,7,N,77,1689,884,76,146,222,209,56,11,0,146,755,350,226,184,0,0
BARNEJI02,2,1974,Jim,Barnett,TOT,8,N,73,1776,769,60,119,179,176,47,16,0,160,652,285,238,199,0,0
BARNEJI02,2,1975,Jim,Barnett,NYK,9,N,71,1026,418,48,40,88,90,24,3,0,86,371,164,114,90,0,0
BARRODA01,2,1996,Dana,Barros,BOS,7,N,24,708,300,5,43,48,81,26,6,39,34,253,110,43,37,105,43
BARRODA01,2,1997,Dana,Barros,BOS,8,N,80,1686,784,28,125,153,286,83,6,107,124,609,281,144,122,246,100
BARRODA01,2,1998,Dana,Barros,BOS,9,N,50,1156,464,16,89,105,208,52,5,88,64,371,168,73,64,160,64
BARRYBR01,2,2002,Brent,Barry,SEA,7,N,75,2480,774,48,253,301,384,113,15,142,199,577,264,161,128,293,118
BARRYBR01,2,2003,Brent,Barry,SEA,8,N,59,1803,635,21,183,204,342,85,16,139,121,427,215,110,91,252,114
BARRYBR01,2,2004,Brent,Barry,SAS,9,N,81,1742,601,29,161,190,178,39,20,64,123,459,194,135,113,280,100
BARRYJO01,2,1999,Jon,Barry,SAC,7,N,62,1281,495,38,121,159,150,75,7,85,104,346,161,116,107,154,66
BARRYJO01,2,2000,Jon,Barry,SAC,8,N,62,1010,316,16,78,94,130,28,6,53,66,255,103,73,64,132,46
BARRYJO01,2,2001,Jon,Barry,DET,9,N,82,1984,739,42,190,232,274,94,20,111,134,522,255,116,108,258,121
BATTITO01,1,2004,Tony,Battie,ORL,7,N,81,1894,394,109,343,452,42,30,81,81,244,354,163,94,68,6,0
BATTITO01,1,2005,Tony,Battie,ORL,8,N,82,2215,649,146,311,457,49,46,69,88,250,552,280,134,89,6,0
BATTITO01,1,2006,Tony,Battie,ORL,9,N,66,1576,404,92,252,344,35,29,30,61,185,360,176,77,52,1,0
BATTLJO01,2,1992,John,Battle,CLE,7,N,41,497,223,4,25,29,54,9,5,22,39,200,83,72,56,6,1
BATTLJO01,2,1993,John,Battle,CLE,8,N,51,814,338,7,32,39,83,22,1,41,66,273,130,97,73,19,5
BATTLJO01,2,1994,John,Battle,CLE,9,N,28,280,116,3,8,11,37,8,1,17,28,114,43,26,19,31,11
BEARDBU01,2,1976,Butch,Beard,NYK,7,N,70,1082,371,50,113,163,144,57,5,0,137,293,148,109,75,0,0
BEARDBU01,2,1977,Butch,Beard,NYK,8,N,79,1979,745,76,188,264,339,117,3,154,201,614,308,160,129,0,0
BEARDBU01,2,1978,Butch,Beard,NYK,9,N,7,85,22,1,9,10,19,7,0,10,13,26,11,0,0,0,0
BECKBY01,1,1974,Byron,Beck,DEN,7,A,84,1818,849,0,343,343,106,59,14,76,270,745,384,97,81,1,0
BECKBY01,1,1975,Byron,Beck,DEN,8,A,80,1586,770,0,354,354,116,48,20,91,192,646,334,116,97,11,5
BECKBY01,1,1976,Byron,Beck,DEN,9,N,53,480,250,45,51,96,33,15,1,0,59,246,107,44,36,0,0
BELLRA01,2,2007,Raja,Bell,PHO,7,N,75,2647,889,47,227,274,168,54,27,65,220,752,317,91,79,438,176
BELLRA01,2,2008,Raja,Bell,TOT,8,N,67,2315,799,41,202,243,142,50,8,86,166,684,299,102,87,271,114
BellRa01,2,2009,Raja,Bell,TOT,9,N,6,180,71,5,18,23,13,4,2,5,15,61,28,3,3,27,12
BENJABE01,1,1992,Benoit,Benjamin,TOT,7,N,59,754,335,51,158,209,22,31,48,78,134,271,133,104,69,0,0
BENJABE01,1,1993,Benoit,Benjamin,NJN,8,N,77,1817,718,135,364,499,44,35,90,97,198,589,283,214,152,0,0
BENJABE01,1,1994,Benoit,Benjamin,NJN,9,N,61,1598,675,94,346,440,38,23,64,125,151,531,271,175,133,0,0
BENSOKE01,1,1984,Kent,Benson,DET,7,N,72,1401,478,103,221,324,93,53,44,68,207,397,201,94,76,3,0
BENSOKE01,1,1985,Kent,Benson,DET,8,N,72,1344,469,118,258,376,80,58,51,58,196,415,201,83,66,2,1
BENSOKE01,1,1986,Kent,Benson,UTA,9,N,73,895,329,80,151,231,39,39,28,45,138,316,140,58,47,7,2
BESTTR01,2,2002,Travis,Best,MIA,7,N,72,1807,603,26,121,147,255,44,7,106,174,583,231,123,105,109,36
BESTTR01,2,2003,Travis,Best,DAL,8,N,61,762,171,17,51,68,112,31,4,33,66,172,64,46,40,20,3
BESTTR01,2,2004,Travis,Best,NJN,9,N,76,1461,514,19,88,107,143,66,9,67,148,452,190,122,108,85,26
BIBBYMI01,2,2005,Mike,Bibby,SAC,7,N,82,3167,1728,29,211,240,444,82,10,199,169,1382,597,403,342,497,192
BIBBYMI01,2,2006,Mike,Bibby,SAC,8,N,82,2784,1403,39,224,263,388,88,6,197,139,1166,471,347,288,481,173
BIBBYMI01,2,2007,Mike,Bibby,TOT,9,N,47,1568,667,16,144,160,290,54,4,119,97,603,248,100,78,249,93
BILLUCH01,2,2004,Chauncey,Billups,DET,7,N,80,2867,1316,48,223,271,464,81,9,180,194,913,404,382,343,387,165
BILLUCH01,2,2005,Chauncey,Billups,DET,8,N,81,2925,1495,41,211,252,699,71,8,170,160,1012,423,520,465,425,184
BILLUCH01,2,2006,Chauncey,Billups,DET,9,N,70,2537,1191,23,214,237,502,84,17,140,161,815,348,437,386,316,109
BINGDA01,2,1973,Dave,Bing,DET,7,N,81,3124,1520,108,173,281,555,109,17,0,216,1336,582,438,356,0,0
BINGDA01,2,1974,Dave,Bing,DET,8,N,79,3222,1499,86,200,286,610,116,26,0,222,1333,578,424,343,0,0
BINGDA01,2,1975,Dave,Bing,WA1,9,N,82,2945,1326,94,143,237,492,118,23,0,262,1113,497,422,332,0,0
BIRDLA01,0,1986,Larry,Bird,BOS,7,N,74,3005,2076,124,558,682,566,135,70,240,185,1497,786,455,414,225,90
BIRDLA01,0,1987,Larry,Bird,BOS,8,N,76,2965,2275,108,595,703,467,125,57,213,157,1672,881,453,415,237,98
BIRDLA01,0,1988,Larry,Bird,BOS,9,N,6,189,116,1,36,37,29,6,5,11,18,104,49,19,18,0,0
BIRDSOT01,2,1984,Otis,Birdsong,NJN,7,N,56,1842,1155,60,88,148,232,84,7,117,145,968,495,259,161,21,4
BIRDSOT01,2,1985,Otis,Birdsong,NJN,8,N,77,2395,1214,88,114,202,261,85,17,179,228,1056,542,210,122,22,8
BIRDSOT01,2,1986,Otis,Birdsong,NJN,9,N,7,127,44,3,4,7,17,3,0,9,16,42,19,9,6,1,0
BLACKRO01,2,1988,Rolando,Blackman,DAL,7,N,78,2946,1534,70,203,273,288,65,20,165,137,1249,594,370,316,85,30
BLACKRO01,2,1989,Rolando,Blackman,DAL,8,N,80,2934,1552,88,192,280,289,77,21,174,128,1256,626,340,287,43,13
BLACKRO01,2,1990,Rolando,Blackman,DAL,9,N,80,2965,1590,63,193,256,301,69,19,159,153,1316,634,326,282,114,40
BLAYLMO01,2,1996,Mookie,Blaylock,ATL,7,N,78,3056,1354,114,299,413,463,212,20,185,141,1159,501,174,131,604,221
BLAYLMO01,2,1997,Mookie,Blaylock,ATL,8,N,70,2700,921,81,260,341,469,181,21,176,122,938,368,134,95,334,90
BLAYLMO01,2,1998,Mookie,Blaylock,ATL,9,N,48,1763,640,45,179,224,278,99,9,115,61,651,247,91,69,251,77
BLOCKJO01,0,1973,John,Block,KCO,7,N,82,1777,714,129,260,389,94,68,35,0,229,634,275,206,164,0,0
BLOCKJO01,0,1974,John,Block,TOT,8,N,54,939,432,69,163,232,51,42,32,0,121,346,159,144,114,0,0
BLOCKJO01,0,1975,John,Block,CHI,9,N,2,7,4,0,2,2,0,1,0,0,2,4,2,2,0,0,0
BLOUNCO01,0,2000,Corie,Blount,TOT,7,N,68,1305,313,181,219,400,59,42,22,73,165,294,130,83,51,8,2
BLOUNCO01,0,2001,Corie,Blount,PHI,8,N,72,1426,259,149,219,368,44,49,26,52,176,251,115,45,29,1,0
BLOUNCO01,0,2002,Corie,Blount,CHI,9,N,50,836,150,68,137,205,50,33,19,43,121,134,65,35,20,0,0
BOERWTO01,1,1975,Tom,Boerwinkle,CHI,7,N,74,2045,648,263,529,792,283,47,52,0,263,530,265,177,118,0,0
BOERWTO01,1,1976,Tom,Boerwinkle,CHI,8,N,82,1070,302,101,211,312,189,19,19,0,147,273,134,63,34,0,0
BOERWTO01,1,1977,Tom,Boerwinkle,CHI,9,N,22,227,56,14,45,59,44,3,4,26,36,50,23,13,10,0,0
BOGUEMU01,2,1994,Muggsy,Bogues,CHA,7,N,78,2624,862,51,206,257,675,103,0,132,151,730,348,180,160,30,6
BOGUEMU01,2,1995,Muggsy,Bogues,CHA,8,N,6,77,14,6,1,7,19,2,0,6,4,16,6,2,2,1,0
BOGUEMU01,2,1996,Muggsy,Bogues,CHA,9,N,65,1880,522,25,116,141,469,82,2,108,114,443,204,64,54,144,60
BOLMA01,1,1992,Manute,Bol,PHI,7,N,58,855,126,44,149,193,18,14,119,50,87,127,52,19,12,32,10
BOLMA01,1,1993,Manute,Bol,TOT,8,N,14,116,8,3,15,18,1,2,16,5,13,19,4,0,0,3,0
BOLMA01,1,1994,Manute,Bol,GSW,9,N,5,81,15,1,11,12,0,0,9,1,10,10,6,0,0,5,3
BOONERO01,2,1975,Ron,Boone,STL,7,A,78,2961,1719,0,319,319,387,154,15,276,243,1467,713,318,277,43,16
BOONERO01,2,1976,Ron,Boone,KCK,8,N,82,3021,1818,128,193,321,338,119,19,0,258,1577,747,384,324,0,0
BOONERO01,2,1977,Ron,Boone,KCK,9,N,82,2653,1448,112,157,269,311,105,11,303,233,1271,563,377,322,0,0
BOOTHCA01,1,2006,Calvin,Booth,WAS,7,N,44,380,69,27,54,81,18,4,29,9,71,66,31,10,6,2,1
BOOTHCA01,1,2007,Calvin,Booth,PHI,8,N,31,204,24,6,32,38,8,6,18,4,35,27,9,10,6,0,0
BOOTHCA01,1,2008,Calvin,Booth,TOT,9,N,8,56,16,5,6,11,0,1,2,1,10,10,5,8,6,0,0
BOWENBR01,0,2003,Bruce,Bowen,SAS,7,N,82,2624,565,45,208,253,113,84,33,90,166,502,211,114,66,212,77
BOWENBR01,0,2004,Bruce,Bowen,SAS,8,N,82,2627,675,50,235,285,126,55,39,57,175,598,251,112,71,253,102
BOWENBR01,0,2005,Bruce,Bowen,SAS,9,N,82,2751,619,35,285,320,126,79,30,67,191,536,232,84,51,245,104
BOWIESA01,1,1991,Sam,Bowie,NJN,7,N,71,2179,1062,203,375,578,186,41,120,150,212,947,421,280,212,25,8
BOWIESA01,1,1992,Sam,Bowie,NJN,8,N,79,2092,717,158,398,556,127,32,128,120,226,638,287,181,141,6,2
BOWIESA01,1,1993,Sam,Bowie,LAL,9,N,25,556,223,27,104,131,47,4,28,43,65,172,75,83,72,4,1
BOYKIEA01,2,2005,Earl,Boykins,DEN,7,N,60,1545,756,21,60,81,230,48,4,83,73,661,271,174,152,179,62
BOYKIEA01,2,2006,Earl,Boykins,TOT,8,N,66,2031,961,49,90,139,291,56,2,120,92,769,323,245,220,239,95
BOYKIEA01,2,2007,Earl,Boykins,CHR,9,N,36,574,185,9,25,34,97,13,0,41,21,172,61,59,49,44,14
BRADLBI01,0,1974,Bill,Bradley,NYK,7,N,79,2787,1048,65,186,251,247,74,18,0,283,1036,452,165,144,0,0
BRADLBI01,0,1975,Bill,Bradley,NYK,8,N,82,2709,914,47,187,234,247,68,18,0,256,906,392,148,130,0,0
BRADLBI01,0,1976,Bill,Bradley,NYK,9,N,67,1027,288,27,76,103,128,25,8,0,122,274,127,42,34,0,0
BRADLDU01,2,1986,Dudley,Bradley,MIL,7,N,68,900,212,31,71,102,66,105,8,34,118,213,76,58,47,50,13
BRADLDU01,2,1987,Dudley,Bradley,TOT,8,N,65,1437,423,25,102,127,151,114,43,88,172,365,156,97,74,102,37
BRADLDU01,2,1988,Dudley,Bradley,ATL,9,N,38,267,72,7,25,32,24,16,2,14,41,86,28,16,8,31,8
BRADLSH01,1,2000,Shawn,Bradley,DAL,7,N,82,2001,579,160,448,608,38,36,228,88,256,447,219,178,140,6,1
BRADLSH01,1,2001,Shawn,Bradley,DAL,8,N,53,758,215,53,123,176,20,28,64,25,128,163,78,64,59,1,0
BRADLSH01,1,2002,Shawn,Bradley,DAL,9,N,81,1731,543,151,325,476,54,65,170,67,242,375,201,175,141,1,0
BRANDEL01,0,2006,Elton,Brand,LAC,7,N,80,3073,1642,268,476,744,235,77,179,202,238,1211,645,461,351,1,1
BRANDEL01,0,2007,Elton,Brand,LAC,8,N,8,274,141,21,43,64,16,3,15,17,21,115,52,47,37,0,0
BRANDEL01,0,2008,Elton,Brand,PHI,9,N,29,921,399,77,177,254,37,17,45,68,78,365,163,108,73,0,0
BRANDTE01,2,1998,Terrell,Brandon,TOT,7,N,36,1217,501,27,107,134,309,63,10,74,82,507,212,78,65,47,12
BRANDTE01,2,1999,Terrell,Brandon,MIN,8,N,71,2587,1212,44,194,238,629,134,30,184,158,1042,486,208,187,132,53
BRANDTE01,2,2000,Terrell,Brandon,MIN,9,N,78,2821,1250,60,238,298,583,161,21,155,138,1134,511,224,195,91,33
BREUERA01,1,1990,Randy,Breuer,MIN,7,N,73,1505,429,114,231,345,73,35,80,69,132,435,197,79,35,0,0
BREUERA01,1,1991,Randy,Breuer,MIN,8,N,67,1176,363,98,183,281,89,27,99,41,117,344,161,77,41,1,0
BREUERA01,1,1992,Randy,Breuer,ATL,9,N,12,107,32,10,18,28,6,2,3,5,12,31,15,5,2,0,0
BRICKFR01,0,1991,Frank,Brickowski,MIL,7,N,65,1556,740,98,246,344,122,60,23,112,223,584,306,163,125,6,3
BRICKFR01,0,1992,Frank,Brickowski,MIL,8,N,66,2075,1115,120,285,405,196,80,44,202,235,836,456,268,195,26,8
BRICKFR01,0,1993,Frank,Brickowski,TOT,9,N,71,2094,935,85,319,404,222,80,27,181,242,754,368,254,195,20,4
BRIDGJU01,0,1982,Junior,Bridgeman,MIL,7,N,70,1855,1007,44,202,246,207,40,9,122,155,856,421,196,164,13,1
BRIDGJU01,0,1983,Junior,Bridgeman,MIL,8,N,81,2431,1220,80,252,332,265,53,14,148,224,1094,509,243,196,31,6
BRIDGJU01,0,1984,Junior,Bridgeman,LAC,9,N,80,2042,1115,55,175,230,171,47,18,116,128,990,460,206,181,39,14
BRISTAL01,0,1980,Allan,Bristow,UTA,7,N,82,2001,713,103,327,430,383,63,3,171,190,611,271,198,166,18,5
BRISTAL01,0,1981,Allan,Bristow,DAL,8,N,82,2035,573,119,220,339,448,65,6,165,222,499,218,164,134,18,3
BRISTAL01,0,1982,Allan,Bristow,DAL,9,N,37,371,104,24,35,59,70,6,1,31,46,99,44,14,10,13,6
BROOKSC01,2,1995,Scott,Brooks,DAL,7,N,69,716,352,11,30,41,100,42,3,43,53,293,134,69,59,62,25
BROOKSC01,2,1996,Scott,Brooks,NYK,8,N,38,251,57,6,12,18,29,21,0,17,35,39,19,15,14,12,5
BROOKSC01,2,1997,Scott,Brooks,CLE,9,N,43,312,79,6,24,30,49,18,3,12,25,66,28,20,18,11,5
BROWNCH01,0,1996,Chucky,Brown,TOT,7,N,70,757,204,41,107,148,28,9,22,19,100,154,78,70,47,6,1
BROWNCH01,0,1997,Chucky,Brown,ATL,8,N,77,1202,387,57,126,183,55,23,13,51,100,372,161,87,63,8,2
BROWNCH01,0,1998,Chucky,Brown,CHA,9,N,48,1192,407,36,138,174,57,16,19,38,106,373,176,59,40,40,15
BROWNDE01,2,1997,Dee,Brown,TOT,7,N,72,1719,658,32,107,139,150,74,8,88,130,562,246,71,58,271,108
BROWNDE01,2,1998,Dee,Brown,TOR,8,N,49,1377,549,15,88,103,143,56,8,80,75,495,187,55,40,349,135
BROWNDE01,2,1999,Dee,Brown,TOR,9,N,38,673,264,9,45,54,86,24,5,39,62,258,93,16,11,187,67
BROWNFR01,2,1978,Fred,Brown,SEA,7,N,77,1961,1075,38,134,172,260,119,23,164,142,951,446,206,183,0,0
BROWNFR01,2,1979,Fred,Brown,SEA,8,N,80,1701,960,35,120,155,174,65,17,105,117,843,404,135,113,88,39
BROWNFR01,2,1980,Fred,Brown,SEA,9,N,78,1986,1206,53,122,175,233,88,13,131,141,1035,505,208,173,64,23
BROWNMI01,1,1993,Mike,Brown,MIN,7,N,82,1921,299,119,328,447,72,51,29,75,218,260,111,118,77,2,0
