ilkid,position,year,firstname,lastname,team,Season #,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
ALARIMA01,0,1987,Mark,Alarie,WA1,1,N,63,769,327,70,90,160,39,10,12,50,107,300,144,49,35,18,4
ALARIMA01,0,1988,Mark,Alarie,WA1,2,N,74,1141,498,103,152,255,63,25,22,62,160,431,206,87,73,38,13
AldriLa01,1,2006,LaMarcus,Aldridge,POR,0,N,63,1390,565,144,168,312,24,22,73,43,186,479,241,115,83,2,0
AldriLa01,1,2007,LaMarcus,Aldridge,POR,1,N,76,2655,1350,218,355,573,122,55,94,126,240,1161,561,298,227,7,1
AldriLa01,1,2008,LaMarcus,Aldridge,POR,2,N,81,3003,1470,234,371,605,157,77,77,121,207,1243,601,334,261,28,7
ALEXACO01,2,1995,Cory,Alexander,SAS,0,N,60,560,168,9,33,42,121,27,2,68,94,155,63,25,16,66,26
ALEXACO01,2,1996,Cory,Alexander,SAS,1,N,80,1454,577,29,94,123,254,82,16,146,148,490,194,129,95,252,94
ALEXACO01,2,1997,Cory,Alexander,TOT,2,N,60,1298,488,17,129,146,209,70,11,112,98,400,171,102,80,176,66
ALEXACO02,2,2000,Courtney,Alexander,TOT,0,N,65,1382,618,42,101,143,62,45,5,75,139,573,239,150,123,46,17
ALEXACO02,2,2001,Courtney,Alexander,WAS,1,N,56,1327,549,43,105,148,86,35,7,60,113,474,223,121,98,18,5
ALEXACO02,2,2002,Courtney,Alexander,NOH,2,N,66,1360,523,39,79,118,79,31,6,68,125,505,193,146,118,57,19
ALEXAVI01,1,1991,Victor,Alexander,GSW,0,N,80,1350,589,106,230,336,32,45,62,91,176,459,243,149,103,1,0
ALEXAVI01,1,1992,Victor,Alexander,GSW,1,N,72,1753,809,132,288,420,93,34,53,120,218,667,344,162,111,22,10
ALEXAVI01,1,1993,Victor,Alexander,GSW,2,N,69,1318,602,114,194,308,66,28,32,86,168,502,266,129,68,13,2
ALFORST01,2,1987,Steve,Alford,DAL,0,N,28,197,59,3,20,23,23,17,3,12,23,55,21,17,16,8,1
ALFORST01,2,1988,Steve,Alford,TOT,1,N,66,906,366,10,62,72,92,45,3,45,57,324,148,61,50,55,20
ALFORST01,2,1989,Steve,Alford,DAL,2,N,41,302,168,2,23,25,39,15,3,16,22,138,63,37,35,22,7
ALLENMA01,0,2001,Malik,Allen,MIA,0,N,12,161,52,15,23,38,5,3,8,2,16,51,22,10,8,1,0
ALLENMA01,0,2002,Malik,Allen,MIA,1,N,80,2318,767,134,291,425,54,37,78,128,234,790,335,121,97,4,0
ALLENMA01,0,2003,Malik,Allen,MIA,2,N,45,616,191,42,77,119,16,12,28,27,81,198,83,33,25,0,0
ALLENRA02,2,1996,Ray,Allen,MIL,0,N,82,2532,1102,97,229,326,210,75,10,149,218,908,390,249,205,298,117
ALLENRA02,2,1997,Ray,Allen,MIL,1,N,82,3286,1602,127,277,404,355,110,12,262,244,1316,563,391,342,367,134
ALLENRA02,2,1998,Ray,Allen,MIL,2,N,50,1719,856,57,155,212,178,53,7,122,117,673,303,195,176,208,74
ALLENTO01,2,2004,Tony,Allen,BOS,0,N,77,1261,492,85,136,221,64,76,24,77,156,387,184,152,112,31,12
ALLENTO01,2,2005,Tony,Allen,BOS,1,N,51,979,369,32,79,111,67,51,18,67,126,274,129,134,100,34,11
ALLENTO01,2,2006,Tony,Allen,BOS,2,N,33,807,379,35,89,124,56,49,12,75,86,259,133,134,105,33,8
ALSTODE01,1,1994,Derrick,Alston,PHI,0,N,64,1033,299,98,121,219,33,39,35,53,107,258,120,120,59,4,0
ALSTODE01,1,1995,Derrick,Alston,PHI,1,N,73,1614,452,127,175,302,61,56,52,59,191,387,198,112,55,3,1
ALSTODE01,1,1996,Derrick,Alston,ATL,2,N,2,11,0,3,1,4,0,0,0,0,0,5,0,2,0,0,0
ALSTORA01,2,1999,Rafer,Alston,MIL,0,N,27,361,60,5,18,23,70,12,0,29,29,95,27,4,3,14,3
ALSTORA01,2,2000,Rafer,Alston,MIL,1,N,37,288,77,4,27,31,68,13,0,20,27,84,30,13,9,30,8
ALSTORA01,2,2001,Rafer,Alston,MIL,2,N,50,600,177,10,62,72,143,32,2,40,42,191,66,29,18,71,27
AmundLo01,0,2006,Louis,Amundson,TOT,0,N,11,91,16,13,15,28,1,1,8,5,15,15,6,10,4,0,0
AmundLo01,0,2007,Louis,Amundson,PHI,1,N,16,63,18,7,5,12,0,1,1,2,13,16,8,7,2,0,0
AmundLo01,0,2008,Louis,Amundson,PHO,2,N,76,1040,321,128,142,270,28,32,65,56,154,250,134,120,53,1,0
ANDERCA01,0,1987,Cadillac,Anderson,SAS,0,N,82,1984,957,161,352,513,79,54,122,143,228,756,379,328,198,5,1
ANDERCA01,0,1988,Cadillac,Anderson,SAS,1,N,82,2401,1127,255,421,676,61,102,103,180,221,914,460,403,207,3,0
ANDERCA01,0,1989,Cadillac,Anderson,MIL,2,N,60,1291,529,112,261,373,24,32,54,80,176,432,219,170,91,0,0
ANDERCH01,0,2001,Chris,Andersen,DEN,0,N,24,262,72,38,38,76,7,7,28,13,35,74,25,28,22,4,0
ANDERCH01,0,2002,Chris,Andersen,DEN,1,N,59,907,305,109,165,274,32,30,60,60,90,285,114,140,77,1,0
ANDERCH01,0,2003,Chris,Andersen,DEN,2,N,71,1029,243,89,209,298,35,34,114,48,119,203,90,107,63,1,0
ANDERDE01,2,1997,Derek,Anderson,CLE,0,N,66,1839,770,55,132,187,227,86,13,128,136,586,239,315,275,84,17
ANDERDE01,2,1998,Derek,Anderson,CLE,1,N,38,978,409,20,89,109,145,48,4,82,73,314,125,165,138,69,21
ANDERDE01,2,1999,Derek,Anderson,LAC,2,N,64,2201,1080,80,178,258,220,90,11,167,149,860,377,309,271,178,55
ANDERKE02,2,1991,Kenny,Anderson,NJN,0,N,64,1086,450,38,89,127,203,67,9,97,68,480,187,98,73,13,3
ANDERKE02,2,1992,Kenny,Anderson,NJN,1,N,55,2010,927,51,175,226,449,96,11,153,140,850,370,232,180,25,7
ANDERKE02,2,1993,Kenny,Anderson,NJN,2,N,82,3135,1538,89,233,322,784,158,15,266,201,1381,576,423,346,132,40
ANDERMI01,0,1982,Mitchell,Anderson,TOT,0,N,65,1202,480,119,175,294,67,63,21,79,153,379,190,175,100,4,0
ANDERMI01,0,1983,Mitchell,Anderson,UTA,1,N,48,311,122,38,25,63,22,15,9,20,28,130,55,29,12,3,0
ANDERMI01,0,1984,Mitchell,Anderson,UTA,2,N,44,457,149,29,53,82,21,29,9,32,70,149,61,45,27,2,0
ANDERNI01,2,1989,Nick,Anderson,ORL,0,N,81,1785,931,107,209,316,124,69,34,138,140,753,372,264,186,17,1
ANDERNI01,2,1990,Nick,Anderson,ORL,1,N,70,1971,990,92,294,386,106,74,44,113,145,857,400,259,173,58,17
ANDERNI01,2,1991,Nick,Anderson,ORL,2,N,60,2203,1196,98,286,384,163,97,33,126,132,1042,482,303,202,85,30
ANDERRO01,0,1984,Ron,Anderson,CLE,0,N,36,520,210,39,49,88,34,9,7,34,40,195,84,50,41,2,1
ANDERRO01,0,1985,Ron,Anderson,TOT,1,N,77,1676,707,130,144,274,144,56,6,82,125,628,310,127,85,9,2
ANDERRO01,0,1986,Ron,Anderson,IND,2,N,63,721,363,73,78,151,54,31,3,55,65,294,139,108,85,5,0
ANDERSH01,2,1996,Shandon,Anderson,UTA,0,N,65,1066,386,52,127,179,49,27,8,73,113,318,147,99,68,47,24
ANDERSH01,2,1997,Shandon,Anderson,UTA,1,N,82,1602,681,86,141,227,89,66,18,92,145,500,269,185,136,32,7
ANDERSH01,2,1998,Shandon,Anderson,UTA,2,N,50,1072,427,49,83,132,56,39,10,66,89,363,162,125,89,41,14
ANDERWI01,2,1988,Willie,Anderson,SAS,0,N,81,2738,1508,152,265,417,372,150,62,261,295,1285,640,289,224,21,4
ANDERWI01,2,1989,Willie,Anderson,SAS,1,N,82,2788,1288,115,257,372,364,111,58,198,252,1082,532,290,217,26,7
ANDERWI01,2,1990,Willie,Anderson,SAS,2,N,75,2592,1083,68,283,351,358,79,46,167,226,991,453,213,170,35,7
ANSLEMI01,0,1989,Michael,Ansley,ORL,0,N,72,1221,626,187,175,362,40,24,17,50,152,465,231,227,164,0,0
ANSLEMI01,0,1990,Michael,Ansley,ORL,1,N,67,877,379,122,131,253,25,27,7,32,125,263,144,127,91,0,0
ANSLEMI01,0,1991,Michael,Ansley,TOT,2,N,10,45,21,2,4,6,2,0,0,3,7,18,8,6,5,0,0
ANSTECH01,1,1997,Chris,Anstey,DAL,0,N,41,680,240,53,104,157,35,31,27,41,95,231,92,74,53,16,3
ANSTECH01,1,1998,Chris,Anstey,DAL,1,N,41,470,134,35,62,97,27,18,13,26,98,139,50,48,34,7,0
ANSTECH01,1,1999,Chris,Anstey,CHI,2,N,73,1007,439,90,190,280,65,29,25,80,180,364,161,147,116,6,1
ANTHOCA01,0,2003,Carmelo,Anthony,DEN,0,N,82,2995,1725,183,315,498,227,97,41,247,225,1465,624,525,408,214,69
ANTHOCA01,0,2004,Carmelo,Anthony,DEN,1,N,75,2608,1558,141,285,426,194,68,30,224,229,1230,530,573,456,158,42
ANTHOCA01,0,2005,Carmelo,Anthony,DEN,2,N,80,2939,2122,122,272,394,216,88,42,218,230,1572,756,709,573,152,37
ANTHOGR01,2,1991,Greg,Anthony,NYK,0,N,82,1510,447,33,103,136,314,59,9,98,170,435,161,158,117,55,8
ANTHOGR01,2,1992,Greg,Anthony,NYK,1,N,70,1699,459,42,128,170,398,113,12,104,141,419,174,159,107,30,4
ANTHOGR01,2,1993,Greg,Anthony,NYK,2,N,80,1994,628,43,146,189,365,114,13,127,163,571,225,168,130,160,48
AnthoJo01,1,2007,Joel,Anthony,MIA,0,N,24,497,85,38,55,93,3,9,31,17,55,60,28,49,29,0,0
AnthoJo01,1,2008,Joel,Anthony,MIA,1,N,65,1053,144,89,108,197,27,20,93,41,139,118,57,46,30,0,0
AnthoJo01,1,2009,Joel,Anthony,MIA,2,N,80,1322,218,123,126,249,12,20,109,45,158,159,76,92,66,0,0
ARAUJRA01,1,2004,Rafael,Araujo,TOR,0,N,59,736,196,59,126,185,16,21,8,52,157,175,76,55,43,3,1
ARAUJRA01,1,2005,Rafael,Araujo,TOR,1,N,53,618,125,44,101,145,21,25,6,42,104,152,55,28,15,2,0
ARAUJRA01,1,2006,Rafael,Araujo,UTA,2,N,28,250,72,22,44,66,10,6,2,17,39,65,27,29,18,0,0
ARENAGI01,2,2001,Gilbert,Arenas,GSW,0,N,47,1156,511,41,91,132,174,69,11,97,115,384,174,160,124,113,39
ARENAGI01,2,2002,Gilbert,Arenas,GSW,1,N,82,2866,1497,97,289,386,514,124,17,290,260,1180,509,468,370,313,109
ARENAGI01,2,2003,Gilbert,Arenas,WAS,2,N,55,2067,1078,55,199,254,275,103,12,226,176,914,358,317,237,333,125
ARIZATR01,0,2004,Trevor,Ariza,NYK,0,N,80,1382,468,89,153,242,85,70,18,73,150,389,172,174,121,13,3
ARIZATR01,0,2005,Trevor,Ariza,TOT,1,N,57,1001,264,78,140,218,61,57,11,62,100,226,93,127,77,5,1
ARIZATR01,0,2006,Trevor,Ariza,ORL,2,N,57,1279,506,98,151,249,65,59,19,84,134,371,200,171,106,7,0
ARMSTBJ01,2,1989,B.j.,Armstrong,CHI,0,N,81,1291,452,19,83,102,199,46,6,83,105,392,190,78,69,6,3
ARMSTBJ01,2,1990,B.j.,Armstrong,CHI,1,N,82,1731,720,25,124,149,301,70,4,107,118,632,304,111,97,30,15
ARMSTBJ01,2,1991,B.j.,Armstrong,CHI,2,N,82,1875,809,19,126,145,266,46,5,94,88,697,335,129,104,87,35
ARMSTBR01,2,2001,Brandon,Armstrong,NJN,0,N,35,196,64,10,6,16,8,7,1,8,26,85,27,10,5,17,5
ARMSTBR01,2,2002,Brandon,Armstrong,NJN,1,N,17,69,24,0,4,4,2,3,1,5,8,27,9,6,5,6,1
ARMSTBR01,2,2003,Brandon,Armstrong,NJN,2,N,56,434,151,12,31,43,14,12,2,24,49,175,65,4,2,52,19
ARMSTDA01,2,1994,Darrell,Armstrong,ORL,0,N,3,8,10,1,0,1,3,1,0,1,3,8,3,2,2,6,2
ARMSTDA01,2,1995,Darrell,Armstrong,ORL,1,N,13,41,42,0,2,2,5,6,0,6,4,32,16,4,4,12,6
ARMSTDA01,2,1996,Darrell,Armstrong,ORL,2,N,67,1010,411,35,41,76,175,61,9,99,114,345,132,106,92,181,55
ArmstHi01,1,2006,Hilton,Armstrong,NOO,0,N,55,628,176,58,89,147,10,12,26,35,79,125,68,67,40,0,0
ArmstHi01,1,2007,Hilton,Armstrong,NOH,1,N,65,729,178,64,98,162,23,15,34,59,130,148,67,70,44,0,0
ArmstHi01,1,2008,Hilton,Armstrong,NOH,2,N,70,1092,338,81,114,195,29,26,45,80,181,246,138,98,62,2,0
ARROYCA01,2,2001,Carlos,Arroyo,TOT,0,N,11,59,15,12,28,40,13,4,0,9,9,17,6,6,3,1,0
ARROYCA01,2,2002,Carlos,Arroyo,UTA,1,N,44,287,121,11,15,26,53,12,1,30,28,109,50,22,18,7,3
ARROYCA01,2,2003,Carlos,Arroyo,UTA,2,N,71,2008,897,41,144,185,355,63,5,156,165,768,339,225,181,117,38
ARTESRO01,0,1999,Ron,Artest,CHI,0,N,72,2238,866,62,246,308,202,119,39,166,159,759,309,279,188,191,60
ARTESRO01,0,2000,Ron,Artest,CHI,1,N,76,2363,907,59,235,294,228,152,45,159,254,815,327,280,210,148,43
ARTESRO01,0,2001,Ron,Artest,IND,2,N,55,1645,727,72,195,267,127,141,39,118,217,636,269,204,136,170,53
ASKINKE01,0,1990,Keith,Askins,MIA,0,N,39,266,86,30,38,68,19,16,13,11,46,81,34,25,12,25,6
ASKINKE01,0,1991,Keith,Askins,MIA,1,N,59,843,219,65,77,142,38,40,15,47,109,205,84,37,26,73,25
ASKINKE01,0,1992,Keith,Askins,MIA,2,N,69,935,227,74,124,198,31,31,29,37,141,213,88,40,29,65,22
ATKINCH01,2,1999,Chucky,Atkins,ORL,0,N,82,1626,782,20,106,126,306,52,3,142,137,741,314,133,97,163,57
ATKINCH01,2,2000,Chucky,Atkins,DET,1,N,81,2363,971,28,145,173,330,67,5,149,184,952,380,130,90,339,121
ATKINCH01,2,2001,Chucky,Atkins,DET,2,N,79,2283,957,31,127,158,263,72,11,128,177,790,368,120,83,336,138
AUGMOST01,2,1991,Stacey,Augmon,ATL,0,N,82,2505,1094,191,229,420,201,124,27,181,161,899,440,320,213,6,1
AUGMOST01,2,1992,Stacey,Augmon,ATL,1,N,73,2112,1021,141,146,287,170,91,18,157,141,792,397,307,227,4,0
AUGMOST01,2,1993,Stacey,Augmon,ATL,2,N,82,2605,1212,178,216,394,187,149,45,147,179,861,439,436,333,7,1
AUSTIIS01,1,1991,Isaac,Austin,UTA,0,N,31,112,61,11,24,35,5,2,2,8,20,46,21,30,19,0,0
AUSTIIS01,1,1992,Isaac,Austin,UTA,1,N,46,306,129,38,41,79,6,8,14,23,60,112,50,44,29,1,0
AUSTIIS01,1,1993,Isaac,Austin,PHI,2,N,14,201,72,25,44,69,17,5,10,17,29,66,29,23,14,1,0
AVENTAN01,0,1992,Anthony,Avent,MIL,0,N,82,2285,806,180,332,512,91,57,73,140,237,802,347,172,112,2,0
AVENTAN01,0,1993,Anthony,Avent,TOT,1,N,74,1371,389,144,194,338,65,33,31,85,147,398,150,123,89,0,0
AVENTAN01,0,1994,Anthony,Avent,ORL,2,N,71,1066,258,97,196,293,41,28,50,53,170,244,105,75,48,0,0
AVERIWI01,2,1973,Bird,Averitt,SAS,0,A,74,1639,851,0,121,121,132,63,6,137,166,912,343,224,156,50,9
AVERIWI01,2,1974,Bird,Averitt,KEN,1,A,84,2031,1100,0,185,185,319,87,13,232,212,1014,422,320,249,47,7
AVERIWI01,2,1975,Bird,Averitt,KEN,2,A,78,2272,1398,0,213,213,297,106,22,221,208,1274,546,346,266,128,40
AVERYWI01,2,1999,William,Avery,MIN,0,N,59,484,154,8,32,40,88,14,2,42,60,181,56,36,24,63,18
AVERYWI01,2,2000,William,Avery,MIN,1,N,55,463,154,5,24,29,75,13,4,45,48,144,55,36,28,59,16
AVERYWI01,2,2001,William,Avery,MIN,2,N,28,258,71,4,20,24,36,7,0,19,17,90,26,19,13,35,6
AzubuKe01,2,2006,Kelenna,Azubuike,GSW,0,N,41,670,291,26,68,94,28,22,10,39,49,220,98,78,61,79,34
AzubuKe01,2,2007,Kelenna,Azubuike,GSW,1,N,81,1736,692,107,217,324,75,45,34,58,159,587,261,138,99,195,71
AzubuKe01,2,2008,Kelenna,Azubuike,GSW,2,N,74,2380,1063,112,258,370,117,57,50,95,183,845,392,229,185,210,94
BAGARDA01,1,2000,Dalibor,Bagaric,CHI,0,N,35,259,47,22,34,56,10,9,16,21,44,65,17,28,13,1,0
BAGARDA01,1,2001,Dalibor,Bagaric,CHI,1,N,50,640,185,55,107,162,23,17,24,46,108,178,72,70,41,1,0
BAGARDA01,1,2002,Dalibor,Bagaric,CHI,2,N,10,76,19,7,13,20,4,3,3,5,11,26,8,4,3,0,0
BAGLEJO01,2,1982,John,Bagley,CLE,0,N,68,990,386,17,79,96,167,54,5,118,74,373,161,84,64,14,0
BAGLEJO01,2,1983,John,Bagley,CLE,1,N,76,1712,673,49,107,156,333,78,4,170,113,607,257,198,157,17,2
BAGLEJO01,2,1984,John,Bagley,CLE,2,N,81,2401,804,54,237,291,697,129,5,207,132,693,338,167,125,26,3
BAILEJA01,0,1979,James,Bailey,SEA,0,N,67,726,312,71,126,197,28,21,54,79,116,271,122,101,68,0,0
BAILEJA01,0,1980,James,Bailey,SEA,1,N,82,2539,1145,192,415,607,98,74,143,219,332,889,444,361,256,2,1
BAILEJA01,0,1981,James,Bailey,TOT,2,N,77,1468,659,127,264,391,65,42,83,139,270,505,261,224,137,0,0
BAILETH01,0,1983,Thurl,Bailey,UTA,0,N,81,2009,692,115,349,464,129,38,122,105,193,590,302,117,88,0,0
BAILETH01,0,1984,Thurl,Bailey,UTA,1,N,80,2481,1212,153,372,525,138,51,105,152,215,1034,507,234,197,1,1
BAILETH01,0,1985,Thurl,Bailey,UTA,2,N,82,2358,1196,148,345,493,153,42,114,144,160,1077,483,277,230,7,0
BAKERVI01,0,1993,Vin,Baker,MIL,0,N,82,2560,1105,277,344,621,163,60,114,162,231,869,435,411,234,5,1
BAKERVI01,0,1994,Vin,Baker,MIL,1,N,82,3361,1451,289,557,846,296,86,116,221,277,1229,594,432,256,24,7
BAKERVI01,0,1995,Vin,Baker,MIL,2,N,82,3319,1729,263,545,808,212,68,89,216,272,1429,699,479,321,48,10
BalkmRe01,0,2006,Renaldo,Balkman,NYK,0,N,67,1064,334,97,197,294,44,57,44,49,146,275,139,90,51,27,5
BalkmRe01,0,2007,Renaldo,Balkman,NYK,1,N,65,949,224,83,133,216,40,44,30,37,132,186,91,95,41,12,1
BalkmRe01,0,2008,Renaldo,Balkman,DEN,2,N,53,783,264,86,117,203,34,47,23,35,98,197,110,65,42,7,2
BALLAGR01,0,1977,Greg,Ballard,WA1,0,N,76,936,372,102,164,266,62,30,13,64,90,334,142,114,88,0,0
BALLAGR01,0,1978,Greg,Ballard,WA1,1,N,82,1552,639,143,307,450,116,58,30,97,167,559,260,172,119,0,0
BALLAGR01,0,1979,Greg,Ballard,WA1,2,N,82,2438,1277,240,398,638,159,90,36,133,197,1101,545,227,171,47,16
BANKSGE01,0,1981,Gene,Banks,SAS,0,N,80,1700,767,157,254,411,147,55,17,106,199,652,311,212,145,8,0
BANKSGE01,0,1982,Gene,Banks,SAS,1,N,81,2722,1206,222,390,612,279,78,21,171,229,919,505,278,196,5,0
BANKSGE01,0,1983,Gene,Banks,SAS,2,N,80,2600,1049,204,378,582,254,105,23,166,256,747,424,270,200,6,1
BANKSMA01,2,2003,Marcus,Banks,BOS,0,N,81,1385,480,30,103,133,175,88,13,125,171,442,177,131,99,86,27
BANKSMA01,2,2004,Marcus,Banks,BOS,1,N,81,1145,372,29,97,126,155,63,13,79,146,286,115,163,121,59,21
BANKSMA01,2,2005,Marcus,Banks,TOT,2,N,58,1495,578,23,112,135,220,54,11,119,162,468,219,147,118,63,22
BANTOMI01,0,1973,Mike,Bantom,PHO,0,N,76,1982,769,172,347,519,163,50,47,0,289,787,314,213,141,0,0
BANTOMI01,0,1974,Mike,Bantom,PHO,1,N,82,2239,1021,211,342,553,159,62,47,0,273,907,418,259,185,0,0
BANTOMI01,0,1975,Mike,Bantom,TOT,2,N,73,1571,576,140,251,391,105,28,28,0,221,476,220,199,136,0,0
BARBOLE01,2,2003,Leandrinho,Barbosa,PHO,0,N,70,1500,550,23,100,123,165,93,7,120,184,470,210,61,47,210,83
BARBOLE01,2,2004,Leandrinho,Barbosa,PHO,1,N,63,1087,442,32,98,130,126,30,7,87,127,354,168,69,55,139,51
BARBOLE01,2,2005,Leandrinho,Barbosa,PHO,2,N,57,1591,744,31,119,150,158,48,6,89,145,567,273,147,111,196,87
BareaJo01,2,2006,Jose,Barea,DAL,0,N,33,191,78,7,18,25,24,1,1,14,19,78,28,24,16,21,6
BareaJo01,2,2007,Jose,Barea,DAL,1,N,44,463,191,4,43,47,58,14,1,35,48,170,71,35,28,54,21
BareaJo01,2,2008,Jose,Barea,DAL,2,N,78,1582,614,35,136,171,266,37,5,103,120,553,245,93,70,152,54
BargnAn01,0,2006,Andrea,Bargnani,TOR,0,N,65,1629,751,52,203,255,50,32,53,107,180,625,267,142,117,268,100
BargnAn01,0,2007,Andrea,Bargnani,TOR,1,N,78,1856,792,50,238,288,89,23,37,88,210,725,280,169,142,261,90
BargnAn01,0,2008,Andrea,Bargnani,TOR,2,N,78,2461,1202,70,346,416,94,34,97,135,242,958,431,266,221,291,119
BARKLCH01,0,1984,Charles,Barkley,PHI,0,N,82,2347,1148,266,437,703,155,95,80,209,301,783,427,400,293,6,1
BARKLCH01,0,1985,Charles,Barkley,PHI,1,N,80,2952,1603,354,672,1026,312,173,125,350,333,1041,595,578,396,75,17
BARKLCH01,0,1986,Charles,Barkley,PHI,2,N,68,2740,1564,390,604,994,331,119,104,322,252,937,557,564,429,104,21
BARNEMA01,0,1974,Marvin,Barnes,STL,0,A,77,3076,1849,0,1202,1202,250,96,137,307,328,1561,777,440,295,3,0
BARNEMA01,0,1975,Marvin,Barnes,STL,1,A,67,2487,1616,0,725,725,149,124,134,230,273,1355,681,339,251,11,3
BARNEMA01,0,1976,Marvin,Barnes,DET,2,N,53,989,510,69,184,253,45,38,33,0,139,452,202,156,106,0,0
